 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	rlulery
Date:	6/26/2013 10:38:27 AM
StationID:	0
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	AET(mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
8/23/2007	196.277163171554	83.9190636646105	2.11915623040346E-13	0	0	0	2.87923659559558	0.019961157652026	0	0.0118502189498214	0	0
8/24/2007	194.615883838366	83.2507110474633	9.62095440161398E-18	0	0	0	2.93185935039902	0.0203259820385711	0	0.0066830737076187	0	0
8/25/2007	192.976631704513	82.5912975199166	4.36790654081735E-22	0	0	0	2.87270882779855	0.0199159051349908	0	0.00379761239451786	0	0
8/26/2007	191.36138535621	81.9410958407111	1.98302650162328E-26	0	0	0	2.73038374968767	0.0189291958841528	0	0.00217120758538856	0	0
8/27/2007	189.770961724938	81.3002302632023	9.0029263890857E-31	0	0	0	2.7337058647323	0.0189522289737713	0	0.00124779017919001	0	0
8/28/2007	188.205565074195	80.6687246266314	4.08732225721447E-35	0	0	0	2.76418122329338	0.0191635100339744	0	0.000720353929696178	0	0
8/29/2007	186.665066715323	80.0465345242469	1.85564143394063E-39	0	0	0	2.71964732270265	0.574800111585343	0	0.000417544357355845	0	0.559826517
8/30/2007	185.149154927661	79.4335692785717	8.42459907652594E-44	0	0	0	2.61178119299251	0.0387801693220979	0	0.000242911211297473	0	0.020817539
8/31/2007	183.657417919541	78.8297071401601	3.82476206351062E-48	0	0	0	2.47256530921493	0.0171418001103287	0	0.000141791245431762	0	0
9/1/2007	182.189390829813	78.2348058829704	1.73643929041499E-52	0	0	0	2.34938719430718	0.016287832295111	0	8.30233549665228E-05	0	0
9/2/2007	180.744582858725	77.6487102276375	7.88342218215604E-57	0	0	0	2.24612933506202	0.0155719675128488	0	4.87539248157301E-05	0	0
9/3/2007	179.322493163453	77.0712570565721	3.57906813358375E-61	0	0	0	2.1116696647643	0.0146397866557714	0	2.87078054947517E-05	0	0
9/4/2007	177.922620271878	76.5022790802352	1.62489441879996E-65	0	0	0	2.04134118660664	0.0141522145124463	0	1.694745594665E-05	0	0
9/5/2007	176.544467687193	75.9416074107694	7.37700924850079E-70	0	0	0	2.0341411608731	0.0141022994016588	0	1.00291558161784E-05	0	0
9/6/2007	175.187547214645	75.3890733614036	3.34915701739901E-74	0	0	0	2.09070200266104	1.05011542777761	0	5.94877467942214E-06	0	1.042850892
9/7/2007	173.851380903717	74.8445096954112	1.52051493353451E-78	0	0	0	2.0909251011724	0.330233413748496	0	3.53628599320171E-06	0	0.31794167
9/8/2007	209.910973295305	74.1328106595315	0.144342114357377	0.0492175768637291	0.127026145446215	0	2.09755999911008	2.09755999911008	11.2741670623948	2.14200713258956	0	16.122726853
9/9/2007	172.073491221288	73.9093895195537	0.000226825194641978	0	0.00714364241129622	0	2.08983546228614	2.08983546228614	11.5839673569211	1.41822163529252	0	2.470417967
9/10/2007	171.871003092217	73.7879454940851	1.02978479051088E-08	0	0	0	2.14097056722914	2.10546155728212	9.7487962500898	0.790439831398175	0	0.30579832
9/11/2007	171.430783344736	73.5276707171647	4.67521571597464E-13	0	0	0	2.05377072392392	2.03070531948797	8.55673405968081	0.446220348360586	0	0.86170754
9/12/2007	170.658747086762	73.197915379894	2.12254465129523E-17	0	0	0	1.94457011278541	1.90775297412405	6.65395586173701	0.254043155504128	0	0.04179107
9/13/2007	169.703905437828	72.8205965452172	9.63633780866907E-22	0	0	0	1.93713591317799	1.90145581908144	4.80994211394221	0.145587755989988	0	0.09312142
9/14/2007	168.647831859683	72.4110994717349	4.37489059681044E-26	0	0	0	1.83287774919127	1.79741314333265	2.97706497826166	0.0838896647919162	0	0
9/15/2007	167.537077879492	71.9803190145819	1.98619725813861E-30	0	0	0	1.73525094691718	1.70167533685272	1.24181452464197	0.048565409309507	0	0
9/16/2007	166.398862542061	71.5360012790737	9.01732160139912E-35	0	0	0	1.57007878284364	1.23021178503389	0	0.0282319987714079	0	0
9/17/2007	165.24941217559	71.0836661629176	4.09385767349721E-39	0	0	0	1.44546272174711	0.0100211190833682	0	0.0164729293924778	0	0
9/18/2007	164.098556325902	70.6272508529221	1.85860850834589E-43	0	0	0	1.34479835627917	0.00932323302751671	0	0.00964432483039698	0	0
9/19/2007	162.952325048434	70.1695625870953	8.4380695734805E-48	0	0	0	1.29933231198314	0.00900802641523807	0	0.00566407166206555	0	0
9/20/2007	161.81444778039	69.7125991851509	3.83087765967378E-52	0	0	0	1.23836232929308	0.00858533384912857	0	0.00333614857167278	0	0
9/21/2007	160.687235074386	69.2577770567056	1.73921576677899E-56	0	0	0	1.29043955755866	0.00894637640171716	0	0.00197033642688651	0	0
9/22/2007	159.572106939902	68.8060940353354	7.89602736536156E-61	0	0	0	1.34884790174887	0.00935131148150557	0	0.00116665866995595	0	0
9/23/2007	158.469915210693	68.3582460603047	3.58479087790587E-65	0	0	0	1.36259991897507	0.0556845659251593	0	0.000692460102457726	0	0.04656071
9/24/2007	157.381143780572	67.9147110334352	1.62749254070204E-69	0	0	0	1.45906411272934	0.0101154220162112	0	0.00041194531933326	0	0
9/25/2007	371.841375191555	67.4745870128366	0.277936330193085	0.826867821236191	0.153754907209472	0	1.57301438925567	1.57301438925567	17.2749976617141	2.87740135395229	0	23.884289508
9/26/2007	359.950431961111	67.5895785658112	0.261592508462313	0.777395223377438	0.151299693339075	0	1.68430217242052	1.68430217242052	33.8071851276589	4.92820632155781	0	23.023316814
9/27/2007	766.111556772569	68.9159052861598	0.920027172924962	2.17650239339593	0.0912496180293723	0	1.67204764116712	1.67204764116712	41.9995535846095	34.5559072361947	0	53.938297877
9/28/2007	171.663436712148	71.206913074692	4.17691690303487E-05	0	0	0	1.62522766881469	1.5937809303946	40.3743252559416	19.1001715806519	0	0
9/29/2007	191.89926597403	76.4175264634107	1.89631734021784E-09	0	0	0	1.57480144373733	1.54433041006283	38.7995230851119	10.6415920719438	0	0
9/30/2007	204.285451227209	80.2444841795535	8.60926740532803E-14	0	0	0	1.60152139949191	1.57053335927541	37.1980008564147	5.96531745578854	0	0
10/1/2007	211.372066749416	82.9481909399041	3.90860135508289E-18	0	0	0	1.56240092213113	1.55486206305183	36.8083767371946	3.36301768111106	0	1.1727777
10/2/2007	215.083030250192	84.7724816615393	1.77450226990143E-22	0	0	0	1.60569929863379	1.57463042231821	35.2026764254649	1.90598026936043	0	0
10/3/2007	216.694093608587	85.9259947103286	8.05622784168515E-27	0	0	0	1.56643502074563	1.53612587512784	33.6362403269352	1.08548974592193	0	0
10/4/2007	217.005142056764	86.5773261256376	3.65752178162398E-31	0	0	0	1.52338369890969	1.49390755991324	32.1128554923383	0.620988433381877	0	0
10/5/2007	216.508633909616	86.8578517345054	1.66051231990564E-35	0	0	0	1.48610055176617	1.46927344567881	31.2431966067956	0.356729196115647	0	0.61644286
10/6/2007	215.507864412002	86.8675334374863	7.53871426933679E-40	0	0	0	1.45512040557568	1.42696510387086	29.7880749477536	0.205709784090314	0	0
10/7/2007	214.191418532697	86.6812301428336	3.4225709832733E-44	0	0	0	1.51590792259583	1.48657643709868	28.2721656307256	0.119045453118893	0	0
10/8/2007	212.67817751633	86.3544033921232	1.55384482247672E-48	0	0	0	1.59595898549092	1.56507858365055	26.6762050833767	0.0691206447152865	0	0
10/9/2007	211.044221696557	85.9278452677621	7.05444458022816E-53	0	0	0	1.59496365762662	1.56590433468172	25.1743611906389	0.0402576625773463	0	0.09312142
10/10/2007	209.338962580309	85.4314089221023	3.20271288455809E-57	0	0	0	1.50279182428601	1.47371412756993	23.671567717652	0.0235155464204379	0	0
10/11/2007	207.594919495698	84.8868655148911	1.45402940008386E-61	0	0	0	1.45149981717809	1.42341457681223	22.2200662214263	0.0137738947554047	0	0
10/12/2007	205.833731101821	84.3100509485912	6.60128326363998E-66	0	0	0	1.29019194915283	1.26522787476946	20.9298727024612	0.00808892890632702	0	0
10/13/2007	204.069912798332	83.7124591933095	2.99697796511902E-70	0	0	0	1.25468837177056	1.23041126132488	19.6751827285004	0.00476213807588865	0	0
10/14/2007	202.313245579977	83.1024154294491	1.36062589116176E-74	0	0	0	1.19101737294225	1.1679722410492	18.484163762618	0.00281021456695174	0	0
10/15/2007	200.570320650188	82.485935389074	6.17723198918051E-79	0	0	0	1.17052786780457	1.14787919071632	17.3136342581665	0.00166210392628186	0	0
10/16/2007	206.133975251511	81.6129150713901	0.0288812023873461	0.0118499042867638	0.0698554880339632	0	1.1229172520461	1.1229172520461	21.4378860998219	0.738794894990025	0	6.22588354
10/17/2007	197.584534672588	81.3585965320014	1.31120455984134E-06	0	0	0	1.1222497728568	1.10155473731489	20.3683243806738	0.405178096904652	0	0.05268976
10/18/2007	420.019980337849	80.8845349559198	0.280691328555622	0.86297955458762	0.154153018850803	0	1.09888178979335	1.09888178979335	37.7468297241624	3.10331753026466	0	23.57312108
10/19/2007	197.190605067383	80.9024997303248	1.2743366601357E-05	0	0	0	1.06870246008231	1.04825473903329	36.6900496006951	1.70763879339924	0	0.011924093
10/20/2007	197.633724656737	80.8775045030035	5.7854794863903E-10	0	0	0	1.06811354559163	1.04744649958598	35.6219342336712	0.953542186035502	0	0
10/21/2007	197.193105143008	80.6842646238691	2.62660362324248E-14	0	0	0	1.06754514820377	1.04688910112796	34.5543871988503	0.537424895887702	0	0
10/22/2007	223.673590823979	80.2767090971454	0.0963709354518929	0.0340275484807185	0.11098928599303	0	1.12334486982904	1.12334486982904	41.9995535846095	2.94376374890644	0	11.8403396472
10/23/2007	505.988769366317	80.9884142731907	0.486980687070357	0.966333671235285	0.0853436221751411	0	1.11102539469455	1.11102539469455	41.9995535846095	24.1461825086507	0	30.690747937
10/24/2007	223.681988438289	84.242061913157	0.00766163630711645	4.06108573915862E-05	0.0241240817973979	0	1.10296518419519	1.10296518419519	41.9995535846095	16.3609603341186	0	2.744585182
10/25/2007	221.903037330362	85.9774197410382	3.47837750209145E-07	0	0	0	1.04654023613789	1.02935415724138	41.1113407082616	8.96665874890649	0	0.15832947
10/26/2007	230.959422488041	89.000348462725	1.57918094282568E-11	0	0	0	1.0313087345655	1.01388101645759	40.2106393997563	4.96810952606675	0	0.13060957
10/27/2007	236.753301573529	91.0139440196693	7.16947038865869E-16	0	0	0	0.916935260964473	0.899193385870904	39.2937021752896	2.77395711548712	0	0
10/28/2007	239.367087355023	92.264898988239	3.25493452079099E-20	0	0	0	0.815276010127958	0.799501151110723	38.4784243683691	1.55892189235778	0	0
10/29/2007	240.030360169587	92.9493705206279	1.47773798625338E-24	0	0	0	0.768419876124273	0.753551641930009	37.7100027506805	0.881078602968778	0	0
10/30/2007	239.526809414767	93.2186776024867	6.7089200783364E-29	0	0	0	0.729696392368079	0.715577423444501	36.9803046589264	0.500501778210593	0	0
10/31/2007	238.323020961712	93.1869897694892	3.04584500338812E-33	0	0	0	0.699864315268731	0.686322570831702	36.2804386700769	0.285617777156191	0	0
11/1/2007	236.698476259845	92.9391664383985	1.3828114922123E-37	0	0	0	0.633280333350453	0.621026929584745	35.6471567829176	0.163673847175613	0	0
11/2/2007	234.822695446679	92.5376471851427	6.2779544621135E-42	0	0	0	0.585269153549074	0.573944723367448	35.0618861569797	0.0941547842280973	0	0
11/3/2007	232.800095564552	92.0280617799259	2.85018691631886E-46	0	0	0	0.548016638426268	0.537413011294848	34.5138681059109	0.0543565252407917	0	0
11/4/2007	230.696026025311	91.4435998427981	1.29398285810655E-50	0	0	0	0.540599085448897	0.530138981747938	33.9732675935385	0.0314848941562735	0	0
11/5/2007	228.766383871226	90.5093247982934	0.00587582860588292	0	0.0346371297532456	0	0.508452647701187	0.508452647701187	35.67416542691	0.306821278850158	0	2.60225207
11/6/2007	226.62869715733	90.1860844992713	2.6676220600392E-07	0	0	0	0.484516523455964	0.475141567492613	35.1896475650551	0.167695093648943	0	0
11/7/2007	224.701739373358	89.5573808781646	1.21109854158603E-11	0	0	0	0.494634836917864	0.485064101183282	34.695011331638	0.0931760928689831	0	0
11/8/2007	222.688018196445	88.8981498030754	5.49837887235067E-16	0	0	0	0.512253909176001	0.502342260808099	34.1827559451771	0.0522910242447788	0	0
11/9/2007	219.65825264531	87.8895993698797	3.28918747682964E-06	0	0.000884653512061542	0	0.491890957593512	0.491890957593512	34.2201268351907	0.0404407747780115	0	0.53778046
11/10/2007	218.592073982629	87.5298186024508	1.49328880423652E-10	0	0	0	0.497319861544997	0.4876971743025	33.7228054797686	0.0227975473457285	0	0
11/11/2007	216.561712497965	86.8411847876349	6.77952068273382E-15	0	0	0	0.52223265539622	0.515309869670285	33.3650199797035	0.0129512603443376	0	0.164448755
11/12/2007	214.548589327453	86.151859466029	3.07789762819543E-19	0	0	0	0.571348986172958	0.560293903628411	32.7936692098447	0.00740075127220548	0	0
11/13/2007	352.183534291211	85.3196687523591	0.196515218635723	0.471694584679146	0.139618320125158	0	0.63215732546992	0.63215732546992	41.9995535846095	6.13117524948081	0	18.00463679
11/14/2007	217.919410276211	85.6021444062832	0.000407127508271226	0	0.00612396735883734	0	0.61563320002263	0.61563320002263	41.9995535846095	4.11854141753103	0	0.952710956
11/15/2007	215.834681988551	85.7560839238154	1.84835602798696E-08	0	0	0	0.59111065118398	0.579673199878623	41.4084409860138	2.25939102089663	0	0
11/16/2007	216.359140072892	85.9560363829054	8.39152338467973E-13	0	0	0	0.604304327287398	0.592611590883334	40.8041346339089	1.25682569213735	0	0
11/17/2007	216.194117487448	85.9003803651878	3.8097457226523E-17	0	0	0	0.617858452766718	0.605903456912654	40.1862740766851	0.705481668720704	0	0
11/18/2007	215.290897042781	85.6646346176612	1.72962188221354E-21	0	0	0	0.653702013682392	0.641053478224111	39.5325698007883	0.398808754509109	0	0
11/19/2007	213.970875189417	85.3025563743869	7.85247119681846E-26	0	0	0	0.746054447668302	0.732027797135818	38.8076412942487	0.226777228809939	0	0.021128563
11/20/2007	212.415806808913	84.852586833503	3.56501640797442E-30	0	0	0	0.732002779634233	0.717839197159237	38.075635903498	0.129611545456785	0	0
11/21/2007	254.943895472377	84.3503013589319	0.131465575314619	0.0465929341248155	0.123255553015521	0	0.68694401379697	0.68694401379697	41.9995535846095	7.1102907117475	0	13.85172246
11/22/2007	217.250812154475	84.933534369815	0.000171310689576059	0	0.00399057196169917	0	0.603730573370014	0.603730573370014	41.9995535846095	4.6682016997854	0	0.81851486
11/23/2007	215.712793130221	85.1906994350559	7.77749327430288E-09	0	0	0	0.537954500657886	0.527545575593308	41.4615970831382	2.56377637563364	0	0
11/24/2007	216.764652756257	85.5754822624876	3.53097648381483E-13	0	0	0	0.537008873878542	0.526618246195705	40.9245861859044	1.42701824675883	0	0
11/25/2007	342.309935023776	86.1821243755097	0.211357786598573	0.352385386362483	0.0742304685371431	0	0.560962382559154	0.560962382559154	41.9995535846095	10.2971085627858	0	15.3212003
11/26/2007	343.815310956376	88.3626795298883	0.195415957046902	0.31837131572353	0.0367116793863078	0	0.556326611784745	0.556326611784745	41.9995535846095	14.3106817328586	0	12.55308484
11/27/2007	238.906213857274	89.8662962745502	8.87187072441056E-06	0	0	0	0.513198936640742	0.503269010353896	41.48635264341	7.79700683074912	0	0
11/28/2007	245.465040876249	92.5031674616291	4.02782307749732E-10	0	0	0	0.462460729191231	0.453512540728366	41.0238900877657	4.30155485711742	0	0
11/29/2007	249.291505037161	94.2010077005722	1.82862884814293E-14	0	0	0	0.395651394310896	0.387995905080237	40.6282371142411	2.39312591404025	0	0
11/30/2007	251.16805661425	95.1983897327303	8.30196212672864E-19	0	0	0	0.378048607252209	0.370733715920238	40.2501869827095	1.34059127877271	0	0
12/1/2007	251.276015628298	95.680594047537	3.76908497444713E-23	0	0	0	0.410507009284553	0.40256407808556	39.8396783022549	0.755454006143121	0	0
12/2/2007	525.851991468051	96.8203072030862	0.38836674802586	0.870579536243488	0.16700044356464	0	0.416175744945557	0.416175744945557	41.9995535846095	19.1230911077976	0	29.11951726
12/3/2007	270.927427596057	98.6849329991298	1.76318230824474E-05	0	0	0	0.400578607391519	0.39282778201245	41.598973317105	10.2855630510659	0	0
12/4/2007	280.938567672537	102.468485094167	8.00483529528055E-10	0	0	0	0.40223777674	0.39445484816603	41.196733859629	5.61156022399976	0	0
12/5/2007	301.188314772464	105.700286604823	0.0448818966197135	0	0.0271661346564598	0	0.371768328045739	0.371768328045739	41.9995535846095	5.75128023923341	0	4.09545161
12/6/2007	293.835367411443	107.112713069988	0.00181844365057996	0	0.00803822316520321	0	0.375994860274477	0.375994860274477	41.9995535846095	4.00841934878898	0	0.8853039
12/7/2007	324.232582523443	108.36231453462	0.098881541077371	0.0175149167174815	0.0327572532472534	0	0.393531066337989	0.393531066337989	41.9995535846095	7.43742351370986	0	7.1971005432
12/8/2007	304.635469427883	109.980564417675	0.00451944894138276	0	0.030656800982184	0	0.406127525561017	0.406127525561017	41.9995535846095	6.04926321431759	0	2.2238802383
12/9/2007	515.365090281396	112.640656684283	0.338119126454389	0.606237314313339	0.0809297162040113	0	0.432671866087108	0.432671866087108	41.9995535846095	18.192585638299	0	22.090693517
12/10/2007	367.556807171406	117.549335812608	0.104525535431676	0.0176361769602108	0.0331157386041446	0	0.461037620753196	0.461037620753196	41.9995535846095	16.2098060180278	0	7.57405054
12/11/2007	344.409600419247	120.135806657382	4.74545196698826E-06	0	0	0	0.444401974760711	0.435803209193402	41.5551496689723	8.64154513178405	0	0
12/12/2007	410.160274016904	126.395962811016	0.160021516676682	0.0298826601455502	0.0356615392903532	0	0.470497780756819	0.470497780756819	41.9995535846095	12.5395894674407	0	10.584143799
12/13/2007	430.831637313343	130.820179789735	0.16905064933324	0.0333130483746787	0.0359594544408591	0	0.489647987522363	0.489647987522363	41.9995535846095	15.2998754258403	0	11.0849792
12/14/2007	392.303742434038	133.538820519544	7.67488760604112E-06	0	0	0	0.469044515489086	0.459968939988822	41.5305069962562	8.08530198266843	0	0
12/15/2007	3673.84749427229	144.438615203125	1.63273088405778	14.5496686192309	0.0425021797499868	0	0.489843304773803	0.489843304773803	41.9995535846095	55.0940828109258	0	87.072899997
12/16/2007	550.83957396363	163.614636912276	0.000663639314669927	0	0.00478419283905974	0	0.469417074878255	0.469417074878255	41.9995535846095	33.9406576901049	0	0.747140265
12/17/2007	570.381865480055	173.089083104148	3.01291782736194E-08	0	0	0	0.445491020275546	0.436871183232747	41.5540605806794	17.4712651681145	0	0
12/18/2007	633.245917214993	190.53534410439	1.36786257742431E-12	0	0	0	0.44217367721849	0.433618027723338	41.1118849315146	9.09421012845456	0	0
12/19/2007	663.346557876278	202.701071851391	6.21008649398511E-17	0	0	0	0.428482240751231	0.420191507850061	40.6834007778186	4.77617506177931	0	0
12/20/2007	996.604875963911	214.150771966123	0.513222935425258	0.96565481307419	0.0404245761799114	0	0.425462674329378	0.425462674329378	41.9995535846095	22.848796474299	0	29.04022069
12/21/2007	710.076275203917	219.802148205281	2.33002852207956E-05	0	0	0	0.435853769077146	0.427420403977842	41.5636978682808	11.4713775878424	0	0
12/22/2007	793.19073573759	236.098692738447	0.11456224574624	0.0223857896989735	0.0336972722538068	0	0.422613505760449	0.422613505760449	41.9995535846095	12.5665870763362	0	8.08521441
12/23/2007	795.669316751556	243.948432244451	0.0534792029905604	0.0110090974524605	0.0284610605215894	0	0.415486809805427	0.415486809805427	41.9995535846095	10.256802518294	0	4.65017059
12/24/2007	785.948310274433	247.560932100644	2.42795205952451E-06	0	0	0	0.408562474950784	0.400657170947147	41.590989288914	5.20381488212848	0	0
12/25/2007	792.846426696707	253.250821595175	1.10228852969152E-10	0	0	0	0.399102947780925	0.391380676786836	41.1918845657314	2.69088146055157	0	0
12/26/2007	778.047217928757	255.016572719568	0.0032367134757247	0	0.0164723159759745	0	0.422147067357282	0.422147067357282	41.9995535846095	1.83657489828476	0	1.44075336
12/27/2007	764.755492178521	253.795529873867	0.0112145990920358	0.000103631712905822	0.0283969291468198	0	0.449666822570597	0.449666822570597	41.9995535846095	2.43265840438392	0	2.4968831
12/28/2007	804.266661610058	253.6577209504	0.085725980091569	0.122956009935604	0.10650160005151	0	0.442799770191714	0.442799770191714	41.9995535846095	7.92261419635058	0	10.37765968
12/29/2007	758.600794423562	254.500836724822	3.89195347497619E-06	0	0	0	0.437477231354133	0.429012453318681	41.5620744302628	3.98042904285838	0	0
12/30/2007	756.045622406929	255.417473931357	1.76694414402994E-10	0	0	0	0.407575529850618	0.399689321855384	41.1544971163288	2.05145084442346	0	0
12/31/2007	755.965786381575	253.307011275105	0.0526048272508229	0.0140617406844056	0.0509515671789673	0	0.386441582724819	0.386441582724819	41.9995535846095	4.4506779394462	0	5.738554963
1/1/2008	734.581949120721	252.60829577707	2.38825546235448E-06	0	0	0	0.378012038109205	0.370697855993571	41.6215399079402	2.25596629600148	0	0
1/2/2008	723.492334035693	251.033880682679	1.08426630245708E-10	0	0	0	0.35368974912571	0.346846180606478	41.2678486342547	1.17151303560375	0	0
1/3/2008	707.757919206019	248.169233608295	4.92256139754546E-15	0	0	0	0.330994122134565	0.324589692818586	40.9368530940381	0.616713855008075	0	0
1/4/2008	689.883189046656	244.492456630898	2.23483941699852E-19	0	0	0	0.334155040018015	0.327689449738433	40.6026966317499	0.328134912136103	0	0
1/5/2008	666.473140203893	238.336254351614	0.00639514350745564	0.00260804291763199	0.0360133746144623	0	0.33740731857482	0.33740731857482	41.9995535846095	0.726545951282398	0	2.52917405
1/6/2008	654.702280454872	236.148216332455	2.90339066059239E-07	0	0	0	0.357635813705657	0.350715891906497	41.6419162706528	0.374643884999615	0	0
1/7/2008	637.947681315887	231.924106781674	1.31813732063895E-11	0	0	0	0.39768297294098	0.389988175507495	41.2442316427196	0.197477076149769	0	0
1/8/2008	941.745928424329	227.836736554323	0.457945978275135	1.01423551223074	0.173260039206301	0	0.448643081647154	0.448643081647154	41.9995535846095	23.8317609916488	0	33.07164235
1/9/2008	649.556938187668	230.506574810165	2.07907152486928E-05	0	0	0	0.479042613448762	0.470782906526673	41.5726728319159	12.0113472479613	0	0.05216382
1/10/2008	737.655875749246	241.414806939467	0.141551747460777	0.0292910123478689	0.034969772968878	0	0.485926585380737	0.485926585380737	41.9995535846095	13.1801654623573	0	9.60922474
1/11/2008	707.720387171684	244.496048741056	6.42643939247268E-06	0	0	0	0.510090541482417	0.500220760548843	41.4894609967035	6.73161361673065	0	0
1/12/2008	721.517069639611	249.474781816723	2.91759897041202E-10	0	0	0	0.539206235362321	0.528773092320662	40.9502526203663	3.49838680611008	0	0
1/13/2008	719.427071605737	251.12559337032	1.32458788331744E-14	0	0	0	0.602413212595	0.599523837324819	40.8009201015594	1.83944147379905	0	0.45308306
1/14/2008	708.713466086085	250.465336215501	6.01361968668557E-19	0	0	0	0.613353248479825	0.601485428399871	40.1875644709464	0.976749461189829	0	0
1/15/2008	693.693088362296	248.247182417327	2.73017911393865E-23	0	0	0	0.571238408852927	0.560185471734578	39.6163238694786	0.523148732663391	0	0
1/16/2008	676.768057434888	245.012872806998	1.23949940011772E-27	0	0	0	0.505090017677493	0.504212444952593	39.5709659126804	0.282359482062682	0	0.459733976
1/17/2008	650.862001509116	239.072271080722	9.82500429386348E-05	0	0.00479508881907496	0	0.454486050842201	0.454486050842201	39.7768612670532	0.218078864451648	0	0.7073820715
1/18/2008	641.825989783315	236.79949660887	4.46054504857951E-09	0	0	0	0.403466886365063	0.395660172864639	39.3733928900378	0.117369511416835	0	0
1/19/2008	624.959101927231	232.436802682315	2.0250843190794E-13	0	0	0	0.373416462751973	0.36619119706645	38.9999750664124	0.0638554845132472	0	0
1/20/2008	608.591193056511	227.978741346148	9.19386858493944E-18	0	0	0	0.337182038751549	0.330657875652821	38.66279181613	0.0350018110247236	0	0
1/21/2008	592.840960896955	223.512993002435	4.17400988001211E-22	0	0	0	0.302619533929843	0.296764123363304	38.3601712106788	0.0193076614349621	0	0
1/22/2008	577.63415874802	217.146414986648	0.0174578339627172	0.00758472348702226	0.0564279600101949	0	0.316192278003351	0.316192278003351	41.4511117595619	0.506502422505602	0	4.13479062
1/23/2008	564.862283365806	215.055025780202	7.92584435712167E-07	0	0	0	0.283848716195284	0.278356503308384	41.1672620687887	0.260144128563862	0	0
1/24/2008	551.888252664596	211.0865627012	3.59832777122031E-11	0	0	0	0.270135872101671	0.264908989985793	40.8971252840455	0.136999286846335	0	0
1/25/2008	533.98472809678	205.303896613077	0.000790525881338124	0	0.013350597044075	0	0.256158777765777	0.256158777765777	41.4917649471644	0.186254204975804	0	0.9870001
1/26/2008	521.938259185884	201.537046110319	0.000122669628974747	0	0.0053508033634249	0	0.263975072436873	0.263975072436873	41.7220608745608	0.157946512634432	0	0.54685235
1/27/2008	515.489178749279	199.613069488131	5.56919253944065E-09	0	0	0	0.261960230861543	0.256891539292516	41.4600998030905	0.0830594076388315	0	0
1/28/2008	500.174401402271	194.317053353446	0.00137634734053717	0	0.0174548947598546	0	0.263556463122495	0.263556463122495	41.9995535846095	0.409209210287738	0	1.236793444
1/29/2008	556.893862973454	192.351510163761	0.114485862476083	0.144525468611255	0.117735862055226	0	0.29393408892636	0.29393408892636	41.9995535846095	8.39824054066541	0	12.295858699
1/30/2008	501.885894745025	192.596096439824	5.19765011520832E-06	0	0	0	0.309473550601047	0.303485518849006	41.6900790952024	4.34007365966292	0	0
1/31/2008	516.012565104799	192.82127409359	0.0321887767657332	0.00775734156950831	0.0429618077842087	0	0.331363194163708	0.331363194163708	41.9995535846095	5.07297159395763	0	4.215362956
2/1/2008	539.170489105907	193.034210626098	0.102523139344685	0.0217841290045866	0.0623645661508523	0	0.323318856811832	0.323318856811832	41.9995535846095	9.55516680010558	0	8.845193054
2/2/2008	512.076674389583	193.755100515618	4.65454332527426E-06	0	0	0	0.349911697494945	0.343141223476409	41.6496408885927	4.95534357996625	0	0
2/3/2008	517.416113236967	195.347817334739	2.11315940044083E-10	0	0	0	0.385351859742535	0.377895650389372	41.2642879526171	2.62205182744066	0	0
2/4/2008	513.0129984196	194.751258875879	6.57793090629468E-07	0	0.000256535795261644	0	0.46404588258321	0.46404588258321	41.2751115008543	1.64457510648078	0	0.4773372
2/5/2008	1605.03742901263	197.869076662403	0.647198085647642	4.69490645956303	0.0882630679969505	0	0.519744357470872	0.519744357470872	41.9995535846095	21.7449282262696	0	38.53129153
2/6/2008	1725.09657471635	211.988714058463	0.783966776930199	4.76470513946965	0.0414201417850442	0	0.534426535750031	0.534426535750031	41.9995535846095	37.5557031969724	0	43.1923103732
2/7/2008	654.14798303591	222.520866631047	3.55920366088155E-05	0	0	0	0.549215908051139	0.538589075891962	41.4503362778347	19.1057240423228	0	0
2/8/2008	724.86889262872	241.671168546593	1.6158759621451E-09	0	0	0	0.539803842175019	0.529359124516801	40.9105310944165	9.85096443131891	0	0
2/9/2008	758.154407573731	254.02314388964	7.33606551862438E-14	0	0	0	0.562422609894695	0.560017528363957	40.7862295420781	5.12937709480939	0	0.43812242
2/10/2008	766.021695045565	260.988664066422	3.33056859278988E-18	0	0	0	0.541309720817562	0.530835864800446	40.2449185437128	2.69618967394904	0	0
2/11/2008	760.35287321074	263.933994045232	1.5120758018199E-22	0	0	0	0.521013994197791	0.512873093119388	39.8241792283989	1.42983712511537	0	0.100275876
2/12/2008	1058.48371370475	266.556752130666	0.426640153799008	0.978639939612164	0.170596703562045	0	0.517291403941214	0.517291403941214	41.9995535846095	20.3838367835227	0	31.3846270022
2/13/2008	786.369198103274	271.506918501779	1.93694330163099E-05	0	0	0	0.489672602291537	0.480197876740463	41.5098799184351	10.1702098663551	0	0
