 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	rlulery
Date:	6/27/2013 11:49:57 AM
StationID:	0
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	AET(mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
6/27/2001	5.325647407724	4.75455701483244	1.51793465805448E-55	0	0	0	3.26139824117076	0.036341594209238	0	0.00352059275145873	0	0
6/28/2001	5.32083580166758	4.75043587464384	6.89141268596977E-60	0	0	0	3.16914638826069	1.27322469595555	0	0.00247152934867277	0	1.25186003
6/29/2001	5.31596981421406	4.74626070735866	3.12869651907098E-64	0	0	0	3.09059207073398	0.25759854917086	0	0.00173719165372088	0	0.2256748473
6/30/2001	5.31106208554097	4.74204353418722	1.42042602213802E-68	0	0	0	3.0988706482603	0.0345305500412532	0	0.00122246293932662	0	0
7/1/2001	5.306122715478	4.73779402774148	6.44872416378689E-73	0	0	0	2.9803716665709	0.0446001683761019	0	0.000861205297969991	0	0.011518394
7/2/2001	5.30115978573694	4.73351997487831	2.92771624093802E-77	0	0	0	2.97651793575378	0.0331671738820358	0	0.000607351649965317	0	0
7/3/2001	39.7786237903139	4.73473696354645	0.20941749723854	0.710799504846104	0.112399718461114	0	3.00193419680386	3.00193419680386	17.898867702358	3.52072944538181	0	25.9980652
7/4/2001	45.9228299042606	4.75764050224982	0.207306601604212	0.876157685084665	0.112103478575728	0	3.01782626323225	3.01782626323225	35.5309022224632	6.22883010718258	0	25.841268652
7/5/2001	8.9404567990767	4.80880681919461	0.0946545540134719	0	0.0481002065593041	0	3.10767510540815	3.10767510540815	40.1313608641969	9.2112783039481	0	13.3078203
7/6/2001	5.43569797756517	4.84246347751448	4.29731010391061E-06	0	0	0	3.09062083527256	3.04736903120563	37.0406865833748	6.27132150324848	0	0
7/7/2001	5.50908815054747	4.902867672218	1.95097576885285E-10	0	0	0	3.14850900874199	3.13390914997614	35.9973406286467	4.28679916773385	0	2.105217238
7/8/2001	43.2669153704992	5.00505225679984	0.252075626238451	0.752484860506003	0.0283522639335115	0	3.35558774914203	3.35558774914203	40.1313608641969	14.420294517858	0	23.39437048
7/9/2001	5.70720758411159	5.06740337922851	1.14442157260599E-05	0	0	0	3.43036550039005	3.40038937942962	37.9892927544728	9.80373212056014	0	1.2883558
7/10/2001	5.84358662496878	5.18140136832825	5.19566590149694E-10	0	0	0	3.46963609379517	3.4210801287288	34.5195979252941	6.68934442615921	0	0
7/11/2001	5.95090003722949	5.27320389906372	2.35882866997313E-14	0	0	0	3.62167553568417	3.57099184293167	30.8978614561811	4.57837604898445	0	0
7/12/2001	6.03471180927741	5.34663305203101	1.07090655938625E-18	0	0	0	3.65095640514846	3.61590541001538	28.393161971778	3.14211022742964	0	1.14631795
7/13/2001	6.09985897911315	5.4049627687081	4.8619082578362E-23	0	0	0	3.55668203107085	3.50690788120122	24.8364208912625	2.16170219069265	0	0
7/14/2001	6.15020439733611	5.45095271613432	2.20730293417229E-27	0	0	0	3.52293634955965	3.47363444911641	21.3134264695776	1.4905240297462	0	0
7/15/2001	6.18881470586529	5.48690128005831	1.00211398175839E-31	0	0	0	3.46540898957883	3.41691215231103	17.8479607828769	1.02984189450603	0	0
7/16/2001	6.21811762524876	5.51470542849838	4.54959043857812E-36	0	0	0	3.49186824351778	3.44300111442631	14.3560358556914	0.712889878040432	0	0
7/17/2001	6.24003320235527	5.53592015573718	2.0655108635942E-40	0	0	0	3.51814874801627	3.46891382828499	10.8378304633677	0.494351922690831	0	0
7/18/2001	8.59763747065253	5.56042629560229	0.0382723867242582	0.0239791286659972	0.0643920752411464	0	3.38741166557253	3.38741166557253	16.7382713817225	1.48678066873082	0	10.723387
7/19/2001	6.27621165975588	5.57021608318039	1.73756366912459E-06	0	0	0	3.36386921685334	3.3173345063396	13.4130168913859	1.01182657495842	0	0.03866795
7/20/2001	12.235180929997	5.59660468512062	0.107665078977781	0.0506175524161217	0.0927783742734168	0	3.38811468879986	3.38811468879986	24.9038934313106	3.17779719049791	0	17.7111313
7/21/2001	6.3196416832044	5.60900837438872	4.88798702346206E-06	0	0	0	3.44620235201826	3.39797426116608	21.4576375738389	2.15179667515748	0	0
7/22/2001	7.00677451528443	5.64884749669533	0.00963163850471865	0.00748162297284246	0.0362557569216909	0	3.66493657098149	3.66493657098149	24.1034860191387	2.04887091574076	0	6.94380127
7/23/2001	6.37892748226236	5.66052670392082	4.3727571161208E-07	0	0	0	3.85630562654408	3.80233830262163	20.247121728213	1.39454083286386	0	0
7/24/2001	6.40199368473348	5.68100006534749	1.98522865940114E-11	0	0	0	3.93586302670102	3.88078232216432	16.3111994681151	0.952887383970644	0	0
7/25/2001	6.42370828094208	5.70087741258099	5.8914213009747E-06	0	0.00100582037015758	0	4.02914494286856	4.02914494286856	16.3697387711791	0.706837123429507	0	4.10137473
7/26/2001	7.56869387217066	5.71151092654503	0.0178607260977344	0.0124014902015505	0.0473265741104032	0	4.18347887100688	4.18347887100688	20.1236470017993	1.21649761015778	0	8.84144297
7/27/2001	6.44206469438424	5.71790760142629	8.10875710344952E-07	0	0	0	4.13827348870683	4.08036010624697	15.9853133565302	0.828003134171486	0	0
7/28/2001	6.46658292668187	5.73250611363497	0.000231376182385939	0	0.00620724562859485	0	4.08051100787941	4.08051100787941	16.3582400829416	0.671481958032106	0	4.540523772
7/29/2001	6.46143499780475	5.73590048525348	1.05044624290224E-08	0	0	0	4.05072299519327	3.99804777114228	12.5942055556848	0.45929090911813	0	0.2867458872
7/30/2001	6.4671313384371	5.7415086576586	4.76901856469676E-13	0	0	0	3.963865460275	3.90839281263427	8.63028464644721	0.315182776972524	0	0
7/31/2001	6.47003390178491	5.74471247688515	2.16513107873654E-17	0	0	0	3.91962759054798	3.86477402265222	4.71060297110339	0.216891024362455	0	0
8/1/2001	6.47075404952023	5.74599530415769	9.82967989011328E-22	0	0	0	3.82304732585556	3.76954534807286	0.887503633995294	0.149614360006917	0	0
8/2/2001	6.46976325826418	5.74574306311916	4.46266776598415E-26	0	0	0	3.76803923317589	0.881933194093019	0	0.103429189214013	0	0
